key,grade,readers,outcome,verdict,carried_by_its_pipeline,gradeable,note
img_00858,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.322856,
img_00859,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.064273,
img_00860,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.595410,
img_00861,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.008974,
img_00862,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.415219,
img_00863,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.404078,
img_00864,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.532749,
img_00867,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.064594,
img_00868,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.397321,
img_00870,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.076353,
img_00873,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.303508,
img_00874,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.200720,
img_00875,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.135089,
img_00876,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.416722,
img_00877,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.317438,
img_00878,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.474405,
img_00879,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.220403,
img_00880,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.912326,
img_00881,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.900848,
img_00882,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.480267,
img_00883,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.713419,
img_00884,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.028743,
img_00885,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.000733,
img_00886,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.512564,
img_00887,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.366562,
img_00888,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.307892,
img_00889,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.164555,
img_00890,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.489125,
img_00891,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.522740,
img_00892,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.911470,
img_00893,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.863043,
img_00900,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.860357,
img_00903,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.847244,
img_00908,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.840135,
img_00912,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.958696,
img_00913,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.894281,
img_00914,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.949442,
img_00915,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.903905,
img_00917,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.870171,
img_00918,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.506609,
img_00919,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.000609,
img_00923,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.008856,
img_00924,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.007628,
img_00928,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.812113,
img_00929,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.732351,
img_00932,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.429470,
img_00933,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.518392,
img_00934,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.625759,
img_00935,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.415810,
img_00936,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.077543,
img_00938,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.914282,
img_00939,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.867090,
img_00940,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.862374,
img_00941,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.863771,
img_00942,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.003877,
img_00946,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.927020,
img_00948,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.964260,
img_00950,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.108607,
img_00951,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.176530,
img_00952,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.326894,
img_00953,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.031123,
img_00955,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.006791,
img_00956,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.899320,
img_00957,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.157108,
img_00958,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.263286,
img_00959,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.666320,
img_00960,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.710392,
img_00961,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.576489,
img_00962,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.594760,
img_00963,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.132511,
img_00964,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.074676,
img_00965,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.104175,
img_00966,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.555888,
img_00967,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.212017,
img_00968,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.225492,
img_00969,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.847253,
img_00970,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.766817,
img_00971,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.081447,
img_00972,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.456348,
img_00973,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.036990,
img_00974,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.055484,
img_00975,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.447570,
img_00976,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.054848,
img_00977,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.623111,
img_00978,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.207349,
img_00983,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.153129,
img_00984,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.074647,
img_00985,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.082935,
img_00986,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.878143,
img_00987,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.836031,
img_00988,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.471360,
img_00990,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.889957,
img_00991,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.609429,
img_00992,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.787041,
img_00993,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.561168,
img_00995,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.588256,
img_00996,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.698077,
img_00997,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.943437,
img_00998,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.892192,
img_00999,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.553729,
img_01000,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.421206,
img_01001,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.685258,
img_01002,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.251874,
img_01003,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.158129,
img_01005,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.076640,
img_01007,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.035365,
img_01009,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.710332,
img_01010,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.545273,
img_01011,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.596175,
img_01012,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.569011,
img_01013,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.325323,
img_01016,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.818748,
img_01017,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.946710,
img_01018,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.719415,
img_01019,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.794510,
img_01020,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.030791,
img_01021,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.013660,
img_01022,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.030659,
img_01023,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.813744,
img_01024,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.521335,
img_01025,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.217828,
img_01026,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.451461,
img_01027,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.357710,
img_01028,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.456935,
img_01029,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.545919,
img_01030,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.927292,
img_01032,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.532196,
img_01033,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.009028,
img_01034,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.497809,
img_01036,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.714827,
img_01037,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.760101,
img_01038,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.146301,
img_01039,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.302193,
img_01040,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.483938,
img_01041,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.214283,
img_01042,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.259586,
img_01043,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.819929,
img_01044,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.572893,
img_01045,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.193816,
img_01046,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.782610,
img_01047,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.843585,
img_01048,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.309969,
img_01049,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.418348,
img_01050,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.250405,
img_01052,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.508801,
img_01053,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.504823,
img_01054,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.140844,
img_01055,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.146489,
img_01056,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.040730,
img_01057,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.222531,
img_01058,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.351693,
img_01059,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.838525,
img_01060,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.878720,
img_01063,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.909070,
img_01064,good,consensus=good;level1=usable;level2=good;level3=good,graded,,true,0.915464,
img_01066,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.029180,
img_01067,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.003439,
img_01068,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.027438,
img_01069,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.004313,
img_01070,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.021755,
img_01072,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.003853,
img_01073,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.520540,
img_01074,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.363652,
img_01077,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.246346,
img_01078,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.464351,
img_01079,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001191,
img_01080,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001282,
img_01081,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.583430,
img_01082,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.662436,
img_01083,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.667179,
img_01084,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.889389,
img_01085,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.355847,
img_01086,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001255,
img_01087,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001530,
img_01092,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.794271,
img_01093,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.288621,
img_01094,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.333836,
img_01095,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.287921,
img_01096,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.000791,
img_01097,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.299201,
img_01098,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.457618,
img_01099,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.637872,
img_01100,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.763834,
img_01101,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002730,
img_01104,bad,consensus=bad;level1=bad;level2=bad;level3=usable,graded,,true,0.054584,
img_01105,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.007950,
img_01106,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.638416,
img_01107,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.664361,
img_01108,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.849257,
img_01110,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.006316,
img_01111,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.466596,
img_01112,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.008934,
img_01113,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.859360,
img_01114,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.642744,
img_01115,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.009917,
img_01116,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.092822,
img_01117,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.696635,
img_01118,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.761705,
img_01120,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.809097,
img_01121,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.382821,
img_01122,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.580412,
img_01123,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.667214,
img_01125,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.003130,
img_01126,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.013408,
img_01127,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.026237,
img_01130,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.672923,
img_01131,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.008699,
img_01132,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.053939,
img_01133,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.016712,
img_01134,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.019933,
img_01135,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.001245,
img_01136,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.857467,
img_01137,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.447827,
img_01138,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.521001,
img_01139,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.538791,
img_01140,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.456843,
img_01141,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.746499,
img_01142,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.817419,
img_01143,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.689499,
img_01144,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.015444,
img_01145,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.434478,
img_01147,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.823922,
img_01148,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.781966,
img_01149,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.511679,
img_01150,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.010678,
img_01151,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.019752,
img_01152,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.783285,
img_01153,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.382065,
img_01154,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.859880,
img_01155,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.722807,
img_01156,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.757959,
img_01157,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.747468,
img_01160,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.102984,
img_01161,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.096084,
img_01162,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.044406,
img_01164,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.417561,
img_01165,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002348,
img_01167,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.589569,
img_01168,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.185842,
img_01169,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.067147,
img_01170,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.125622,
img_01171,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.066465,
img_01172,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.033278,
img_01175,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.243384,
img_01176,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.080029,
img_01177,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.395616,
img_01178,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.844214,
img_01179,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.678135,
img_01180,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.599186,
img_01181,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.460692,
img_01182,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.255370,
img_01183,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.229373,
img_01188,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.853619,
img_01189,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.536819,
img_01190,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.831738,
img_01191,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.841153,
img_01192,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.106719,
img_01193,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.021632,
img_01194,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.546704,
img_01195,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.395959,
img_01196,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.066614,
img_01197,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.899134,
img_01198,good,consensus=good;level1=bad;level2=good;level3=good,graded,,true,0.905406,
img_01199,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.352130,
img_01207,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.238069,
img_01208,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.155942,
img_01209,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.711708,
img_01210,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.130774,
img_01211,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.272626,
img_01212,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.101112,
img_01213,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.143396,
img_01217,good,consensus=good;level1=good;level2=usable;level3=good,graded,,true,0.941385,
img_01218,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.914607,
img_01219,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.848230,
img_01220,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.029727,
img_01221,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.065220,
img_01222,good,consensus=good;level1=good;level2=bad;level3=good,graded,,true,0.228444,
img_01223,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.971811,
img_01224,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.107394,
img_01225,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.171490,
img_01226,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.016913,
img_01227,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.002758,
img_01229,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.217107,
img_01231,usable,consensus=usable;level1=usable;level2=bad;level3=usable,graded,,true,0.865625,
img_01233,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.640605,
img_01234,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.717500,
img_01235,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.006108,
img_01236,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.005334,
img_01237,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.014174,
img_01238,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.052927,
img_01239,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.134436,
img_01240,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.107081,
img_01241,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.202018,
img_01242,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.601453,
img_01243,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.471470,
img_01244,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.487275,
img_01245,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.355296,
img_01246,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.060846,
img_01247,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.221367,
img_01248,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.005428,
img_01250,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.826674,
img_01251,good,consensus=good;level1=good;level2=good;level3=usable,graded,,true,0.890007,
img_01252,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.010698,
img_01253,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.436425,
img_01254,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.072750,
img_01255,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.529853,
img_01256,usable,consensus=usable;level1=usable;level2=good;level3=usable,graded,,true,0.385136,
img_01257,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.041953,
img_01258,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.090473,
img_01259,good,consensus=good;level1=good;level2=good;level3=good,graded,,true,0.869886,
img_01260,bad,consensus=bad;level1=bad;level2=usable;level3=bad,graded,,true,0.052589,
img_01261,usable,consensus=usable;level1=usable;level2=usable;level3=usable,graded,,true,0.453923,
img_01262,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.028355,
img_01263,bad,consensus=bad;level1=bad;level2=bad;level3=bad,graded,,true,0.053080,
img_01264,bad,consensus=bad;level1=usable;level2=bad;level3=bad,graded,,true,0.566910,
img_01265,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.504609,
img_01266,usable,consensus=usable;level1=good;level2=usable;level3=usable,graded,,true,0.157889,
img_01267,usable,consensus=usable;level1=usable;level2=usable;level3=bad,graded,,true,0.199869,
