key,subset,split,native_side,reader,outcome,resampling,said_disc_width,said_disc_height,said_disc_radius,said_disc_center_x,said_disc_center_y,truth_disc_width,truth_disc_height,truth_disc_radius,truth_disc_center_x,truth_disc_center_y,disc_dice,disc_center_offset,disc_center_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,said_cup_width,said_cup_height,said_cup_radius,said_cup_center_x,said_cup_center_y,truth_cup_width,truth_cup_height,truth_cup_radius,truth_cup_center_x,truth_cup_center_y,cup_dice,cup_center_offset,cup_center_offset_diameters,cup_width_error,cup_height_error,cup_radius_error,said_vertical_ratio,truth_vertical_ratio,cup_vertical_ratio_error,said_area_ratio,truth_area_ratio,cup_area_ratio_error,cup_outside_its_disc,note
test_bosch_p28_image1,bosch,test,1437,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",213.000000,216.000000,105.974570,722.942832,716.301258,216.000000,223.000000,108.556292,714.031954,713.045757,0.941746,9.486941,0.043696,-3.000000,-7.000000,-2.581723,118.000000,117.000000,56.918872,724.160248,719.934860,115.000000,120.000000,57.228406,728.725143,726.506560,0.906142,8.001595,0.036855,3.000000,-3.000000,-0.309533,0.541667,0.538117,0.003550,0.288476,0.277916,0.010560,0.000000,
test_bosch_p28_image1,bosch,test,1437,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",213.000000,216.000000,105.974570,722.942832,716.301258,224.000000,228.000000,113.046474,721.484383,717.603617,0.935490,1.955303,0.008648,-11.000000,-12.000000,-7.071905,118.000000,117.000000,56.918872,724.160248,719.934860,141.000000,145.000000,71.767488,719.914220,719.671776,0.772260,4.254170,0.018816,-23.000000,-28.000000,-14.848615,0.541667,0.635965,-0.094298,0.288476,0.403034,-0.114558,0.000000,
test_bosch_p28_image1,bosch,test,1437,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,,,,,,,,,,,,118.000000,117.000000,56.918872,724.160248,719.934860,109.000000,117.000000,56.119141,744.040429,729.045684,0.754285,21.868441,,9.000000,0.000000,0.799731,,,,,,,,
test_bosch_p28_image1,bosch,test,1437,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",213.000000,216.000000,105.974570,722.942832,716.301258,213.000000,225.000000,109.343668,716.686270,716.158169,0.948753,6.258198,0.028617,0.000000,-9.000000,-3.369098,118.000000,117.000000,56.918872,724.160248,719.934860,114.000000,128.000000,59.170013,730.173470,718.900355,0.897105,6.101561,0.027901,4.000000,-11.000000,-2.251141,0.541667,0.568889,-0.027222,0.288476,0.292830,-0.004355,0.000000,
test_bosch_p28_image1,bosch,test,1437,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",213.000000,216.000000,105.974570,722.942832,716.301258,228.000000,233.000000,114.936926,720.946171,714.868464,0.918994,2.457550,0.010691,-15.000000,-17.000000,-8.962356,118.000000,117.000000,56.918872,724.160248,719.934860,87.000000,111.000000,49.068279,735.901904,714.960338,0.791455,12.751955,0.055474,31.000000,6.000000,7.850594,0.541667,0.476395,0.065272,0.288476,0.182256,0.106219,0.000000,
test_bosch_p28_image2,bosch,test,1440,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",208.000000,215.000000,105.563776,862.785827,687.255449,213.000000,214.000000,105.741531,859.212287,684.555698,0.967321,4.478710,0.021178,-5.000000,1.000000,-0.177755,93.000000,94.000000,45.880097,870.517617,691.035082,115.000000,121.000000,58.169013,861.866604,695.063311,0.750217,9.542885,0.045124,-22.000000,-27.000000,-12.288916,0.437209,0.565421,-0.128211,0.188894,0.302616,-0.113722,0.000000,
test_bosch_p28_image2,bosch,test,1440,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",208.000000,215.000000,105.563776,862.785827,687.255449,219.000000,221.000000,110.442903,859.909577,687.629697,0.954275,2.900495,0.013131,-11.000000,-6.000000,-4.879127,93.000000,94.000000,45.880097,870.517617,691.035082,116.000000,137.000000,63.740940,861.333673,689.524444,0.682562,9.307355,0.042137,-23.000000,-43.000000,-17.860843,0.437209,0.619910,-0.182700,0.188894,0.333090,-0.144195,0.000000,
test_bosch_p28_image2,bosch,test,1440,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",208.000000,215.000000,105.563776,862.785827,687.255449,216.000000,226.000000,110.408312,862.303060,686.309171,0.955160,1.062311,0.004811,-8.000000,-11.000000,-4.844536,93.000000,94.000000,45.880097,870.517617,691.035082,97.000000,111.000000,51.711907,876.976074,682.925485,0.834688,10.367123,0.046949,-4.000000,-17.000000,-5.831811,0.437209,0.491150,-0.053941,0.188894,0.219370,-0.030476,0.000000,
test_bosch_p28_image2,bosch,test,1440,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",208.000000,215.000000,105.563776,862.785827,687.255449,214.000000,221.000000,111.364221,862.921334,684.222602,0.946182,3.035873,0.013630,-6.000000,-6.000000,-5.800445,93.000000,94.000000,45.880097,870.517617,691.035082,110.000000,122.000000,56.133320,871.142540,692.215779,0.800993,1.335879,0.005998,-17.000000,-28.000000,-10.253223,0.437209,0.552036,-0.114827,0.188894,0.254068,-0.065174,0.000000,
test_bosch_p28_image2,bosch,test,1440,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",208.000000,215.000000,105.563776,862.785827,687.255449,211.000000,226.000000,109.260670,865.283863,686.030877,0.962255,2.782043,0.012731,-3.000000,-11.000000,-3.696894,93.000000,94.000000,45.880097,870.517617,691.035082,91.000000,115.000000,51.170471,868.041575,687.192195,0.874857,4.571494,0.020920,2.000000,-21.000000,-5.290374,0.437209,0.508850,-0.071640,0.188894,0.219337,-0.030442,0.000000,
test_bosch_p29_image1,bosch,test,1438,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,193.000000,95.830885,739.879519,685.747357,185.000000,177.000000,91.215690,738.602663,686.805310,0.946863,1.658200,0.009089,5.000000,16.000000,4.615195,94.000000,88.000000,44.976208,733.280409,687.707160,92.000000,81.000000,42.129514,737.858859,682.037661,0.874193,7.287346,0.039946,2.000000,7.000000,2.846695,0.455959,0.457627,-0.001669,0.220270,0.213321,0.006949,0.000000,
test_bosch_p29_image1,bosch,test,1438,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,193.000000,95.830885,739.879519,685.747357,195.000000,186.000000,95.692940,738.988077,685.880736,0.965272,0.901365,0.004710,-5.000000,7.000000,0.137945,94.000000,88.000000,44.976208,733.280409,687.707160,108.000000,99.000000,51.045908,733.258001,678.807720,0.843821,8.899467,0.046500,-14.000000,-11.000000,-6.069700,0.455959,0.532258,-0.076300,0.220270,0.284552,-0.064283,0.000000,
test_bosch_p29_image1,bosch,test,1438,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,193.000000,95.830885,739.879519,685.747357,193.000000,204.000000,99.391888,739.378121,685.103271,0.961861,0.816240,0.004106,-3.000000,-11.000000,-3.561003,94.000000,88.000000,44.976208,733.280409,687.707160,84.000000,81.000000,40.793677,736.425784,681.042655,0.871622,7.369465,0.037073,10.000000,7.000000,4.182531,0.455959,0.397059,0.058900,0.220270,0.168455,0.051815,0.000000,
test_bosch_p29_image1,bosch,test,1438,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,193.000000,95.830885,739.879519,685.747357,204.000000,197.000000,100.844844,737.475289,683.516417,0.948783,3.279850,0.016262,-14.000000,-4.000000,-5.013959,94.000000,88.000000,44.976208,733.280409,687.707160,106.000000,106.000000,52.266007,741.954090,693.760079,0.809801,10.576889,0.052441,-12.000000,-18.000000,-7.289798,0.455959,0.538071,-0.082113,0.220270,0.268616,-0.048346,0.000000,
test_bosch_p29_image1,bosch,test,1438,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,193.000000,95.830885,739.879519,685.747357,203.000000,206.000000,102.250704,739.970164,681.360531,0.935248,4.387763,0.021456,-13.000000,-13.000000,-6.419819,94.000000,88.000000,44.976208,733.280409,687.707160,78.000000,84.000000,40.472493,735.408861,684.381073,0.885314,3.948818,0.019309,16.000000,4.000000,4.503716,0.455959,0.407767,0.048192,0.220270,0.156671,0.063599,0.000000,
test_bosch_p29_image2,bosch,test,1438,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",199.000000,195.000000,96.167434,708.766022,727.515110,188.000000,182.000000,93.446215,704.604054,727.290818,0.956078,4.168008,0.022302,11.000000,13.000000,2.721219,96.000000,95.000000,47.240561,704.603480,728.246898,96.000000,88.000000,45.883566,705.263381,727.484276,0.960147,1.008494,0.005396,0.000000,7.000000,1.356996,0.487179,0.483516,0.003663,0.241309,0.241096,0.000213,0.000000,
test_bosch_p29_image2,bosch,test,1438,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",199.000000,195.000000,96.167434,708.766022,727.515110,195.000000,195.000000,97.407295,708.776805,726.057199,0.979036,1.457950,0.007484,4.000000,0.000000,-1.239860,96.000000,95.000000,47.240561,704.603480,728.246898,114.000000,110.000000,56.971975,705.258017,727.358341,0.814854,1.103609,0.005665,-18.000000,-15.000000,-9.731414,0.487179,0.564103,-0.076923,0.241309,0.342089,-0.100780,0.000000,
test_bosch_p29_image2,bosch,test,1438,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",199.000000,195.000000,96.167434,708.766022,727.515110,192.000000,197.000000,97.819801,707.921526,725.408802,0.972782,2.269296,0.011599,7.000000,-2.000000,-1.652367,96.000000,95.000000,47.240561,704.603480,728.246898,90.000000,84.000000,43.034020,696.428670,728.519766,0.862733,8.179363,0.041808,6.000000,11.000000,4.206541,0.487179,0.426396,0.060784,0.241309,0.193540,0.047769,0.000000,
test_bosch_p29_image2,bosch,test,1438,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",199.000000,195.000000,96.167434,708.766022,727.515110,190.000000,197.000000,96.953645,703.562155,726.234296,0.962840,5.359171,0.027638,9.000000,-2.000000,-0.786210,96.000000,95.000000,47.240561,704.603480,728.246898,107.000000,93.000000,48.915595,705.417986,731.441799,0.914510,3.297091,0.017003,-11.000000,2.000000,-1.675034,0.487179,0.472081,0.015098,0.241309,0.254546,-0.013237,0.000000,
test_bosch_p29_image2,bosch,test,1438,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",199.000000,195.000000,96.167434,708.766022,727.515110,197.000000,203.000000,99.769076,707.996322,724.014166,0.959602,3.584556,0.017964,2.000000,-8.000000,-3.601641,96.000000,95.000000,47.240561,704.603480,728.246898,78.000000,90.000000,41.830007,709.435510,737.406949,0.816917,10.356402,0.051902,18.000000,5.000000,5.410555,0.487179,0.443350,0.043830,0.241309,0.175786,0.065523,0.000000,
test_bosch_p30_image1,bosch,test,1439,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,210.000000,99.204360,784.013326,896.325344,190.000000,212.000000,99.968281,782.866735,896.869474,0.972719,1.269152,0.006348,0.000000,-2.000000,-0.763921,84.000000,89.000000,43.070988,790.333391,895.845916,105.000000,111.000000,53.303227,791.622451,904.562402,0.790023,8.811288,0.044070,-21.000000,-22.000000,-10.232239,0.423810,0.523585,-0.099775,0.188499,0.284304,-0.095805,0.000000,
test_bosch_p30_image1,bosch,test,1439,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,210.000000,99.204360,784.013326,896.325344,196.000000,222.000000,105.397802,782.255853,899.141666,0.939362,3.319695,0.015748,-6.000000,-12.000000,-6.193442,84.000000,89.000000,43.070988,790.333391,895.845916,127.000000,128.000000,63.095973,789.367954,896.218837,0.635724,1.034958,0.004910,-43.000000,-39.000000,-20.024984,0.423810,0.576577,-0.152767,0.188499,0.358377,-0.169878,0.000000,
test_bosch_p30_image1,bosch,test,1439,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,210.000000,99.204360,784.013326,896.325344,190.000000,225.000000,103.499191,783.377797,899.285621,0.957396,3.027727,0.014627,0.000000,-15.000000,-4.294831,84.000000,89.000000,43.070988,790.333391,895.845916,83.000000,90.000000,42.841275,803.043878,905.524627,0.760221,15.976042,0.077180,1.000000,-1.000000,0.229714,0.423810,0.400000,0.023810,0.188499,0.171337,0.017162,0.000000,
test_bosch_p30_image1,bosch,test,1439,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,210.000000,99.204360,784.013326,896.325344,192.000000,231.000000,104.530491,782.895767,896.148309,0.947751,1.131494,0.005412,-2.000000,-21.000000,-5.326130,84.000000,89.000000,43.070988,790.333391,895.845916,123.000000,112.000000,57.660617,787.444902,912.814648,0.666503,17.212822,0.082334,-39.000000,-23.000000,-14.589629,0.423810,0.484848,-0.061039,0.188499,0.304279,-0.115781,0.000000,
test_bosch_p30_image1,bosch,test,1439,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,210.000000,99.204360,784.013326,896.325344,197.000000,230.000000,106.292479,781.024906,899.290697,0.931097,4.209985,0.019804,-7.000000,-20.000000,-7.088119,84.000000,89.000000,43.070988,790.333391,895.845916,78.000000,90.000000,41.845223,791.289765,890.334303,0.912525,5.593973,0.026314,6.000000,-1.000000,1.225765,0.423810,0.391304,0.032505,0.188499,0.154984,0.033515,0.000000,
test_bosch_p30_image2,bosch,test,1438,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,212.000000,101.259064,885.266888,797.912983,182.000000,215.000000,99.462319,881.162232,799.039512,0.956534,4.256439,0.021397,13.000000,-3.000000,1.796745,95.000000,97.000000,46.232574,891.943708,796.055249,87.000000,102.000000,47.311258,901.456485,806.325512,0.801775,13.998972,0.070373,8.000000,-5.000000,-1.078684,0.457547,0.474419,-0.016871,0.208463,0.226262,-0.017799,0.000000,
test_bosch_p30_image2,bosch,test,1438,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,212.000000,101.259064,885.266888,797.912983,197.000000,225.000000,104.921061,884.205933,797.216545,0.956375,1.269114,0.006048,-2.000000,-13.000000,-3.661997,95.000000,97.000000,46.232574,891.943708,796.055249,117.000000,130.000000,62.296341,890.654856,797.675853,0.710319,2.070627,0.009868,-22.000000,-33.000000,-16.063767,0.457547,0.577778,-0.120231,0.208463,0.352533,-0.144070,0.000000,
test_bosch_p30_image2,bosch,test,1438,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,212.000000,101.259064,885.266888,797.912983,191.000000,225.000000,103.460741,884.107916,796.277061,0.961270,2.004858,0.009689,4.000000,-13.000000,-2.201677,95.000000,97.000000,46.232574,891.943708,796.055249,97.000000,101.000000,49.100703,905.050436,803.001848,0.793757,14.833797,0.071688,-2.000000,-4.000000,-2.868130,0.457547,0.448889,0.008658,0.208463,0.225229,-0.016766,0.000000,
test_bosch_p30_image2,bosch,test,1438,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,212.000000,101.259064,885.266888,797.912983,197.000000,231.000000,105.602968,880.595062,794.745141,0.950764,5.644571,0.026725,-2.000000,-19.000000,-4.343904,95.000000,97.000000,46.232574,891.943708,796.055249,108.000000,126.000000,56.373805,900.332232,805.991987,0.732259,13.004079,0.061571,-13.000000,-29.000000,-10.141231,0.457547,0.545455,-0.087907,0.208463,0.284972,-0.076509,0.000000,
test_bosch_p30_image2,bosch,test,1438,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,212.000000,101.259064,885.266888,797.912983,201.000000,224.000000,105.494401,880.236993,797.382690,0.952914,5.057771,0.023972,-6.000000,-12.000000,-4.235337,95.000000,97.000000,46.232574,891.943708,796.055249,63.000000,96.000000,38.814439,887.912106,794.339742,0.808176,4.381413,0.020766,32.000000,1.000000,7.418135,0.457547,0.428571,0.028976,0.208463,0.135372,0.073091,0.000000,
test_forus_100,forus,test,1899,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",286.000000,322.000000,150.329794,1135.926504,1093.688776,308.000000,352.000000,162.613885,1127.656078,1092.725438,0.918499,8.326342,0.025602,-22.000000,-30.000000,-12.284091,172.000000,177.000000,87.320072,1131.285172,1097.098689,135.000000,183.000000,78.679671,1123.063760,1091.960613,0.874430,9.694918,0.029810,37.000000,-6.000000,8.640401,0.549689,0.519886,0.029803,0.337395,0.234105,0.103290,0.000000,
test_forus_100,forus,test,1899,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",286.000000,322.000000,150.329794,1135.926504,1093.688776,292.000000,332.000000,156.053248,1137.474041,1095.612017,0.960401,2.468548,0.007909,-6.000000,-10.000000,-5.723454,172.000000,177.000000,87.320072,1131.285172,1097.098689,157.000000,196.000000,89.165162,1135.518277,1093.981663,0.920316,5.256903,0.016843,15.000000,-19.000000,-1.845089,0.549689,0.590361,-0.040672,0.337395,0.326471,0.010923,0.000000,
test_forus_100,forus,test,1899,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",286.000000,322.000000,150.329794,1135.926504,1093.688776,292.000000,337.000000,157.277397,1135.712550,1092.271159,0.954851,1.433672,0.004558,-6.000000,-15.000000,-6.947603,172.000000,177.000000,87.320072,1131.285172,1097.098689,163.000000,168.000000,82.524178,1114.987614,1088.504323,0.855939,18.424807,0.058574,9.000000,9.000000,4.795894,0.549689,0.498516,0.051173,0.337395,0.275315,0.062080,0.000000,
test_forus_100,forus,test,1899,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",286.000000,322.000000,150.329794,1135.926504,1093.688776,303.000000,335.000000,155.710192,1137.824642,1094.552147,0.964211,2.085267,0.006696,-17.000000,-13.000000,-5.380398,172.000000,177.000000,87.320072,1131.285172,1097.098689,175.000000,201.000000,90.813495,1124.922537,1095.916245,0.923932,6.471576,0.020781,-3.000000,-24.000000,-3.493423,0.549689,0.600000,-0.050311,0.337395,0.340147,-0.002753,0.000000,
test_forus_100,forus,test,1899,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",286.000000,322.000000,150.329794,1135.926504,1093.688776,308.000000,352.000000,162.613885,1127.656078,1092.725438,0.918499,8.326342,0.025602,-22.000000,-30.000000,-12.284091,172.000000,177.000000,87.320072,1131.285172,1097.098689,135.000000,183.000000,78.679671,1123.063760,1091.960613,0.874430,9.694918,0.029810,37.000000,-6.000000,8.640401,0.549689,0.519886,0.029803,0.337395,0.234105,0.103290,0.000000,
test_forus_101,forus,test,1899,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",310.000000,354.000000,165.206425,959.406652,1198.334064,314.000000,375.000000,171.250824,960.326441,1199.199592,0.963194,1.262992,0.003688,-4.000000,-21.000000,-6.044399,208.000000,218.000000,105.458187,958.374596,1199.656745,171.000000,204.000000,93.386585,960.965472,1201.354770,0.879029,3.097730,0.009044,37.000000,14.000000,12.071602,0.615819,0.544000,0.071819,0.407480,0.297374,0.110106,0.000000,
test_forus_101,forus,test,1899,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",310.000000,354.000000,165.206425,959.406652,1198.334064,318.000000,362.000000,167.883141,959.205387,1196.418522,0.976872,1.926087,0.005736,-8.000000,-8.000000,-2.676715,208.000000,218.000000,105.458187,958.374596,1199.656745,200.000000,232.000000,106.391257,952.859477,1188.955146,0.917063,12.039134,0.035856,8.000000,-14.000000,-0.933070,0.615819,0.640884,-0.025065,0.407480,0.401604,0.005877,0.000000,
test_forus_101,forus,test,1899,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",310.000000,354.000000,165.206425,959.406652,1198.334064,312.000000,368.000000,169.204209,959.806302,1196.692953,0.970220,1.689072,0.004991,-2.000000,-14.000000,-3.997784,208.000000,218.000000,105.458187,958.374596,1199.656745,197.000000,217.000000,103.163419,967.986152,1196.988096,0.935034,9.975154,0.029477,11.000000,1.000000,2.294767,0.615819,0.589674,0.026145,0.407480,0.371731,0.035749,0.000000,
test_forus_101,forus,test,1899,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",310.000000,354.000000,165.206425,959.406652,1198.334064,312.000000,362.000000,170.114153,957.809116,1195.905504,0.967213,2.906893,0.008544,-2.000000,-8.000000,-4.907728,208.000000,218.000000,105.458187,958.374596,1199.656745,186.000000,206.000000,98.928033,966.849932,1202.525564,0.931659,8.947706,0.026299,22.000000,12.000000,6.530153,0.615819,0.569061,0.046758,0.407480,0.338188,0.069293,0.000000,
test_forus_101,forus,test,1899,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",310.000000,354.000000,165.206425,959.406652,1198.334064,314.000000,375.000000,171.250824,960.326441,1199.199592,0.963194,1.262992,0.003688,-4.000000,-21.000000,-6.044399,208.000000,218.000000,105.458187,958.374596,1199.656745,171.000000,204.000000,93.386585,960.965472,1201.354770,0.879029,3.097730,0.009044,37.000000,14.000000,12.071602,0.615819,0.544000,0.071819,0.407480,0.297374,0.110106,0.000000,
test_forus_102,forus,test,1899,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",298.000000,323.000000,154.819420,1104.456820,1153.075205,301.000000,342.000000,162.043263,1101.774815,1154.260049,0.950156,2.932066,0.009047,-3.000000,-19.000000,-7.223843,190.000000,181.000000,90.384862,1095.529476,1161.294837,162.000000,159.000000,80.263776,1085.433717,1154.964178,0.875915,11.916442,0.036769,28.000000,22.000000,10.121085,0.560372,0.464912,0.095459,0.340832,0.245345,0.095487,0.000000,
test_forus_102,forus,test,1899,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",298.000000,323.000000,154.819420,1104.456820,1153.075205,294.000000,346.000000,160.683135,1103.652029,1149.390628,0.956244,3.771445,0.011736,4.000000,-23.000000,-5.863715,190.000000,181.000000,90.384862,1095.529476,1161.294837,177.000000,180.000000,90.974586,1087.275412,1152.849390,0.910889,11.809112,0.036747,13.000000,1.000000,-0.589725,0.560372,0.520231,0.040140,0.340832,0.320553,0.020279,0.000000,
test_forus_102,forus,test,1899,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",298.000000,323.000000,154.819420,1104.456820,1153.075205,297.000000,345.000000,160.847472,1104.430246,1150.192657,0.961068,2.882670,0.008961,1.000000,-22.000000,-6.028052,190.000000,181.000000,90.384862,1095.529476,1161.294837,186.000000,179.000000,91.056773,1084.500000,1164.000000,0.922785,11.356375,0.035302,4.000000,2.000000,-0.671911,0.560372,0.518841,0.041531,0.340832,0.320476,0.020356,0.000000,
test_forus_102,forus,test,1899,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",298.000000,323.000000,154.819420,1104.456820,1153.075205,290.000000,342.000000,158.637631,1104.396327,1146.439357,0.958060,6.636124,0.020916,8.000000,-19.000000,-3.818211,190.000000,181.000000,90.384862,1095.529476,1161.294837,202.000000,182.000000,93.096410,1083.323307,1161.985419,0.906169,12.225689,0.038533,-12.000000,-1.000000,-2.711548,0.560372,0.532164,0.028208,0.340832,0.344392,-0.003560,0.000000,
test_forus_102,forus,test,1899,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",298.000000,323.000000,154.819420,1104.456820,1153.075205,301.000000,342.000000,162.043263,1101.774815,1154.260049,0.950156,2.932066,0.009047,-3.000000,-19.000000,-7.223843,190.000000,181.000000,90.384862,1095.529476,1161.294837,162.000000,159.000000,80.263776,1085.433717,1154.964178,0.875915,11.916442,0.036769,28.000000,22.000000,10.121085,0.560372,0.464912,0.095459,0.340832,0.245345,0.095487,0.000000,
test_forus_103,forus,test,1899,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",287.000000,341.000000,155.785811,781.614002,759.245462,304.000000,378.000000,170.113217,778.207143,763.126473,0.909373,5.164197,0.015179,-17.000000,-37.000000,-14.327406,159.000000,154.000000,77.614526,801.285178,765.064359,144.000000,177.000000,79.866212,806.310145,764.932282,0.912073,5.026702,0.014775,15.000000,-23.000000,-2.251686,0.451613,0.468254,-0.016641,0.248216,0.220420,0.027797,0.000000,
test_forus_103,forus,test,1899,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",287.000000,341.000000,155.785811,781.614002,759.245462,304.000000,360.000000,165.312362,775.570329,760.217916,0.937692,6.121410,0.018515,-17.000000,-19.000000,-9.526551,159.000000,154.000000,77.614526,801.285178,765.064359,199.000000,208.000000,103.047648,786.029167,747.210522,0.722349,23.484152,0.071030,-40.000000,-54.000000,-25.433123,0.451613,0.577778,-0.126165,0.248216,0.388567,-0.140350,0.000000,
test_forus_103,forus,test,1899,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",287.000000,341.000000,155.785811,781.614002,759.245462,293.000000,355.000000,159.714488,778.234957,760.273790,0.968718,3.532054,0.011057,-6.000000,-14.000000,-3.928677,159.000000,154.000000,77.614526,801.285178,765.064359,182.000000,190.000000,92.779600,806.521281,764.502422,0.823399,5.266170,0.016486,-23.000000,-36.000000,-15.165075,0.451613,0.535211,-0.083598,0.248216,0.337455,-0.089239,0.000000,
test_forus_103,forus,test,1899,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",287.000000,341.000000,155.785811,781.614002,759.245462,297.000000,357.000000,163.290735,777.056359,752.265785,0.946460,8.335947,0.025525,-10.000000,-16.000000,-7.504924,159.000000,154.000000,77.614526,801.285178,765.064359,181.000000,183.000000,89.202637,801.534723,757.721418,0.861462,7.347181,0.022497,-22.000000,-29.000000,-11.588112,0.451613,0.512605,-0.060992,0.248216,0.298423,-0.050207,0.000000,
test_forus_103,forus,test,1899,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",287.000000,341.000000,155.785811,781.614002,759.245462,304.000000,378.000000,170.113217,778.207143,763.126473,0.909373,5.164197,0.015179,-17.000000,-37.000000,-14.327406,159.000000,154.000000,77.614526,801.285178,765.064359,144.000000,177.000000,79.866212,806.310145,764.932282,0.912073,5.026702,0.014775,15.000000,-23.000000,-2.251686,0.451613,0.468254,-0.016641,0.248216,0.220420,0.027797,0.000000,
test_forus_104,forus,test,1899,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",293.000000,318.000000,152.031036,1256.126465,1098.985664,297.000000,344.000000,160.128494,1251.621794,1093.274872,0.938766,7.273597,0.022712,-4.000000,-26.000000,-8.097458,198.000000,194.000000,96.588532,1246.839810,1097.841960,168.000000,174.000000,85.492875,1247.455753,1090.296708,0.878575,7.570351,0.023638,30.000000,20.000000,11.095657,0.610063,0.505814,0.104249,0.403633,0.285051,0.118582,0.000000,
