key,subset,split,native_side,reader,outcome,resampling,said_disc_width,said_disc_height,said_disc_radius,said_disc_center_x,said_disc_center_y,truth_disc_width,truth_disc_height,truth_disc_radius,truth_disc_center_x,truth_disc_center_y,disc_dice,disc_center_offset,disc_center_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,said_cup_width,said_cup_height,said_cup_radius,said_cup_center_x,said_cup_center_y,truth_cup_width,truth_cup_height,truth_cup_radius,truth_cup_center_x,truth_cup_center_y,cup_dice,cup_center_offset,cup_center_offset_diameters,cup_width_error,cup_height_error,cup_radius_error,said_vertical_ratio,truth_vertical_ratio,cup_vertical_ratio_error,said_area_ratio,truth_area_ratio,cup_area_ratio_error,cup_outside_its_disc,note
ret096_os,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",522.000000,541.000000,264.076286,1232.005623,1299.585883,499.000000,524.000000,249.485374,1234.311519,1304.197922,0.943166,5.156361,0.010334,23.000000,17.000000,14.590912,278.000000,327.000000,147.003599,1237.634909,1298.493534,256.000000,321.000000,136.787762,1251.042547,1299.743986,0.903815,13.465823,0.026987,22.000000,6.000000,10.215838,0.604436,0.612595,-0.008159,0.309883,0.300611,0.009272,0.000000,
ret096_os,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",522.000000,541.000000,264.076286,1232.005623,1299.585883,446.000000,488.000000,228.158016,1240.373789,1308.058145,0.854833,11.908208,0.026096,76.000000,53.000000,35.918269,278.000000,327.000000,147.003599,1237.634909,1298.493534,275.000000,309.000000,138.893805,1268.353199,1303.687490,0.844244,31.154302,0.068274,3.000000,18.000000,8.109795,0.604436,0.633197,-0.028760,0.309883,0.370591,-0.060708,0.000000,
ret098_od,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",502.000000,569.000000,265.192511,1212.273057,1043.341067,472.000000,537.000000,248.188274,1229.579142,1045.507819,0.922237,17.441197,0.035137,30.000000,32.000000,17.004237,247.000000,282.000000,131.314444,1217.015063,1038.577106,162.000000,278.000000,101.749836,1235.577463,1052.603198,0.732436,23.265725,0.046871,85.000000,4.000000,29.564608,0.495606,0.517691,-0.022085,0.245190,0.168076,0.077114,0.000000,
ret098_od,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",502.000000,569.000000,265.192511,1212.273057,1043.341067,416.000000,529.000000,233.041033,1220.110196,1040.115741,0.871473,8.474873,0.018183,86.000000,40.000000,32.151478,247.000000,282.000000,131.314444,1217.015063,1038.577106,202.000000,242.000000,108.161191,1218.696542,1061.803826,0.802222,23.287504,0.049964,45.000000,40.000000,23.153253,0.495606,0.457467,0.038139,0.245190,0.215416,0.029774,0.000000,
ret098_os,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",431.000000,525.000000,232.567268,1213.258573,1031.476239,412.000000,544.000000,231.405781,1190.843124,1048.212289,0.912296,27.974055,0.060444,19.000000,-19.000000,1.161487,245.000000,294.000000,133.437695,1209.563356,1029.409203,228.000000,338.000000,134.941600,1176.652117,1049.020085,0.781588,38.311047,0.082779,17.000000,-44.000000,-1.503905,0.560000,0.621324,-0.061324,0.329200,0.340050,-0.010850,0.000000,
ret098_os,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",431.000000,525.000000,232.567268,1213.258573,1031.476239,385.000000,510.000000,216.795675,1192.842553,1043.551735,0.895140,23.719854,0.054706,46.000000,15.000000,15.771593,245.000000,294.000000,133.437695,1209.563356,1029.409203,192.000000,265.000000,108.441876,1196.088566,1027.486195,0.791348,13.611315,0.031392,53.000000,29.000000,24.995819,0.560000,0.519608,0.040392,0.329200,0.250203,0.078997,0.000000,
ret101_od,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",492.000000,504.000000,248.365201,1101.266118,1137.045818,488.000000,464.000000,239.457772,1106.371613,1145.834622,0.952170,10.164112,0.021223,4.000000,40.000000,8.907429,238.000000,223.000000,115.727648,1100.225502,1135.526988,188.000000,202.000000,97.379514,1085.970226,1138.352959,0.824201,14.532688,0.030345,50.000000,21.000000,18.348133,0.442460,0.435345,0.007115,0.217116,0.165378,0.051739,0.000000,
ret101_od,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",492.000000,504.000000,248.365201,1101.266118,1137.045818,437.000000,419.000000,216.211258,1112.301850,1129.649567,0.862237,13.285026,0.030722,55.000000,85.000000,32.153942,238.000000,223.000000,115.727648,1100.225502,1135.526988,186.000000,183.000000,92.317002,1083.486218,1135.318032,0.777760,16.740588,0.038713,52.000000,40.000000,23.410646,0.442460,0.436754,0.005706,0.217116,0.182308,0.034808,0.000000,
ret101_os,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",509.000000,500.000000,250.088767,1221.897531,1165.611994,483.000000,464.000000,237.977681,1217.747526,1181.932677,0.936828,16.840049,0.035382,26.000000,36.000000,12.111086,256.000000,258.000000,124.633553,1233.044201,1168.550082,182.000000,189.000000,91.470079,1258.274339,1158.428800,0.700140,27.184559,0.057116,74.000000,69.000000,33.163474,0.516000,0.407328,0.108672,0.248360,0.147736,0.100624,0.000000,
ret101_os,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",509.000000,500.000000,250.088767,1221.897531,1165.611994,449.000000,452.000000,222.275660,1225.882866,1177.755668,0.882503,12.780912,0.028750,60.000000,48.000000,27.813107,256.000000,258.000000,124.633553,1233.044201,1168.550082,211.000000,232.000000,107.630162,1255.152090,1175.032479,0.840445,23.038668,0.051825,45.000000,26.000000,17.003391,0.516000,0.513274,0.002726,0.248360,0.234468,0.013892,0.000000,
ret102_od,main,unspecified,2382,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",577.000000,514.000000,261.436589,1397.182005,1193.516125,522.000000,546.000000,263.897831,1372.576104,1258.269975,0.809006,69.271289,0.131246,55.000000,-32.000000,-2.461241,320.000000,261.000000,138.753937,1376.058115,1210.946845,306.000000,362.000000,163.686946,1328.749602,1246.465096,0.691217,59.157768,0.112085,14.000000,-101.000000,-24.933009,0.507782,0.663004,-0.155222,0.281681,0.384730,-0.103049,0.000000,
ret102_od,main,unspecified,2382,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",577.000000,514.000000,261.436589,1397.182005,1193.516125,489.000000,529.000000,252.494222,1369.854718,1240.666239,0.820877,54.496916,0.107917,88.000000,-15.000000,8.942367,320.000000,261.000000,138.753937,1376.058115,1210.946845,321.000000,351.000000,164.038546,1336.133162,1242.204268,0.744270,50.705308,0.100409,-1.000000,-90.000000,-25.284608,0.507782,0.663516,-0.155734,0.281681,0.422074,-0.140393,0.000000,
ret102_os,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",506.000000,521.000000,255.432745,1056.869902,1123.013846,479.000000,529.000000,248.040739,1052.938277,1132.339687,0.954597,10.120721,0.020401,27.000000,-8.000000,7.392006,242.000000,241.000000,120.092892,1066.675583,1126.763160,217.000000,224.000000,109.323288,1096.995233,1121.015953,0.818022,30.859545,0.062207,25.000000,17.000000,10.769604,0.462572,0.423440,0.039132,0.221045,0.194258,0.026787,0.000000,
ret102_os,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",506.000000,521.000000,255.432745,1056.869902,1123.013846,437.000000,471.000000,228.044285,1060.734416,1127.026944,0.887065,5.571304,0.012215,69.000000,50.000000,27.388460,242.000000,241.000000,120.092892,1066.675583,1126.763160,235.000000,260.000000,123.460873,1093.857265,1124.271583,0.843543,27.295637,0.059847,7.000000,-19.000000,-3.367982,0.462572,0.552017,-0.089445,0.221045,0.293103,-0.072058,0.000000,
ret104_od,main,unspecified,2382,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",464.000000,468.000000,232.141904,1100.423036,1313.129427,416.000000,440.000000,216.085347,1111.133158,1320.396564,0.923441,12.942875,0.029949,48.000000,28.000000,16.056557,223.000000,218.000000,108.642758,1101.468838,1321.650549,184.000000,178.000000,90.711790,1085.029631,1331.093536,0.804837,18.958311,0.043868,39.000000,40.000000,17.930968,0.465812,0.404545,0.061267,0.219025,0.176229,0.042797,0.000000,
ret104_od,main,unspecified,2382,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",464.000000,468.000000,232.141904,1100.423036,1313.129427,410.000000,415.000000,206.531151,1111.924704,1320.013761,0.883612,13.404567,0.032452,54.000000,53.000000,25.610753,223.000000,218.000000,108.642758,1101.468838,1321.650549,195.000000,177.000000,93.372950,1090.221176,1330.726871,0.841867,14.453012,0.034990,28.000000,41.000000,15.269808,0.465812,0.426506,0.039306,0.219025,0.204395,0.014630,0.000000,
ret104_os,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",464.000000,477.000000,232.739658,1174.452792,1298.932998,436.000000,457.000000,221.557041,1167.641535,1300.950562,0.950584,7.103787,0.016032,28.000000,20.000000,11.182617,205.000000,190.000000,100.209981,1187.678839,1301.748795,147.000000,173.000000,81.280512,1193.916406,1300.628186,0.793645,6.337429,0.014302,58.000000,17.000000,18.929469,0.398323,0.378556,0.019767,0.185388,0.134587,0.050801,0.000000,
ret104_os,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",464.000000,477.000000,232.739658,1174.452792,1298.932998,400.000000,431.000000,207.651661,1174.973233,1298.585045,0.886434,0.626042,0.001507,64.000000,46.000000,25.087997,205.000000,190.000000,100.209981,1187.678839,1301.748795,144.000000,162.000000,77.252780,1193.192277,1294.162355,0.745532,9.378277,0.022582,61.000000,28.000000,22.957201,0.398323,0.375870,0.022453,0.185388,0.138407,0.046981,0.000000,
ret105_od,main,unspecified,2382,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",409.000000,307.000000,179.572779,1187.689453,1168.743468,468.000000,488.000000,237.432669,1161.344287,1227.049129,0.715542,63.981387,0.134736,-59.000000,-181.000000,-57.859890,209.000000,186.000000,97.943377,1162.529847,1203.869396,178.000000,156.000000,82.211154,1153.185466,1209.719211,0.826669,11.024418,0.023216,31.000000,30.000000,15.732223,0.605863,0.319672,0.286191,0.297488,0.119889,0.177598,0.000000,
ret105_od,main,unspecified,2382,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",409.000000,307.000000,179.572779,1187.689453,1168.743468,403.000000,424.000000,207.073718,1180.308188,1214.338787,0.835811,46.188919,0.111528,6.000000,-117.000000,-27.500939,209.000000,186.000000,97.943377,1162.529847,1203.869396,150.000000,116.000000,65.971593,1143.636949,1215.455277,0.624195,22.162451,0.053513,59.000000,70.000000,31.971784,0.605863,0.273585,0.332278,0.297488,0.101500,0.195988,0.000000,
ret105_os,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,477.000000,491.000000,238.922798,1265.686369,1246.673616,0.000000,,,,,,,,,,,67.000000,67.000000,31.412747,1263.155806,1248.457419,0.000000,,,,,,,0.136456,,,0.017286,,,
ret105_os,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,410.000000,424.000000,206.637468,1272.743244,1224.979321,0.000000,,,,,,,,,,,45.000000,54.000000,22.240809,1294.266409,1252.767696,0.000000,,,,,,,0.127358,,,0.011585,,,
ret106_od,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",454.000000,521.000000,244.322102,1360.757396,1004.434731,447.000000,520.000000,238.876164,1362.147285,1016.903166,0.961916,12.545663,0.026260,7.000000,1.000000,5.445938,209.000000,229.000000,108.626643,1352.414081,994.767521,204.000000,219.000000,104.239274,1367.776717,1001.028504,0.894194,16.589468,0.034724,5.000000,10.000000,4.387368,0.439539,0.421154,0.018386,0.197673,0.190422,0.007251,0.000000,
ret106_od,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",454.000000,521.000000,244.322102,1360.757396,1004.434731,373.000000,452.000000,205.050899,1375.457510,995.378792,0.826543,17.265671,0.042101,81.000000,69.000000,39.271203,209.000000,229.000000,108.626643,1352.414081,994.767521,195.000000,192.000000,97.642295,1364.262587,1004.838909,0.869714,15.550561,0.037919,14.000000,37.000000,10.984348,0.439539,0.424779,0.014761,0.197673,0.226753,-0.029080,0.000000,
ret106_os,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",485.000000,501.000000,244.631979,1046.898616,1126.765116,451.000000,494.000000,232.682209,1051.807718,1139.926115,0.939623,14.046750,0.030184,34.000000,7.000000,11.949770,208.000000,230.000000,109.494940,1048.105934,1126.900385,158.000000,197.000000,84.735566,1048.099969,1120.059095,0.748730,6.841293,0.014701,50.000000,33.000000,24.759374,0.459082,0.398785,0.060296,0.200337,0.132619,0.067718,0.000000,
ret106_os,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",485.000000,501.000000,244.631979,1046.898616,1126.765116,422.000000,458.000000,215.291374,1054.988655,1137.136958,0.872928,13.153852,0.030549,63.000000,43.000000,29.340605,208.000000,230.000000,109.494940,1048.105934,1126.900385,140.000000,183.000000,81.349017,1054.614478,1119.098942,0.711316,10.159905,0.023596,68.000000,47.000000,28.145923,0.459082,0.399563,0.059519,0.200337,0.142775,0.057562,0.000000,
ret107_od,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",379.000000,368.000000,186.659802,1282.268082,1241.484803,366.000000,382.000000,184.696920,1269.631125,1266.907109,0.884493,28.389899,0.076855,13.000000,-14.000000,1.962883,167.000000,163.000000,81.725739,1255.762999,1251.103608,188.000000,190.000000,94.116563,1257.151358,1260.207669,0.854398,9.209314,0.024931,-21.000000,-27.000000,-12.390825,0.442935,0.497382,-0.054447,0.191697,0.259665,-0.067967,0.000000,
ret107_od,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",379.000000,368.000000,186.659802,1282.268082,1241.484803,363.000000,339.000000,172.672432,1268.873950,1262.403335,0.888711,24.839239,0.071926,16.000000,29.000000,13.987371,167.000000,163.000000,81.725739,1255.762999,1251.103608,159.000000,150.000000,74.080907,1255.612087,1261.230845,0.879238,10.128362,0.029328,8.000000,13.000000,7.644832,0.442935,0.442478,0.000457,0.191697,0.184063,0.007634,0.000000,
ret107_os,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,396.000000,425.000000,206.336866,1137.206029,1046.207143,0.000000,,,,,,,,,,,114.000000,204.000000,75.183422,1173.946559,1082.056313,0.000000,,,,,,,0.480000,,,0.132767,,,
ret107_os,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,364.000000,385.000000,185.888268,1146.556459,1058.324929,0.000000,,,,,,,,,,,119.000000,205.000000,72.644749,1177.170336,1092.831051,0.000000,,,,,,,0.532468,,,0.152723,,,
ret108_od,main,unspecified,2382,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,522.000000,544.000000,264.955947,1315.779147,1162.222009,0.000000,,,,,,,,,,,230.000000,219.000000,110.483245,1307.134479,1165.150777,0.000000,,,,,,,0.402574,,,0.173878,,,
ret108_od,main,unspecified,2382,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,485.000000,517.000000,246.415250,1325.155935,1146.188458,0.000000,,,,,,,,,,,171.000000,174.000000,83.024096,1278.682983,1158.783006,0.000000,,,,,,,0.336557,,,0.113520,,,
ret108_os,main,unspecified,2382,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",368.000000,341.000000,164.044367,1115.609969,1092.668496,481.000000,520.000000,252.722299,1073.141227,1165.043987,0.592880,83.915468,0.166023,-113.000000,-179.000000,-88.677932,148.000000,124.000000,63.715966,1058.231143,1120.657441,195.000000,180.000000,92.533972,1070.444387,1153.739517,0.597165,35.264530,0.069769,-47.000000,-56.000000,-28.818006,0.363636,0.346154,0.017483,0.150860,0.134065,0.016795,0.000000,
ret108_os,main,unspecified,2382,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",368.000000,341.000000,164.044367,1115.609969,1092.668496,437.000000,513.000000,234.604520,1071.275043,1156.100861,0.653424,77.390249,0.164938,-69.000000,-172.000000,-70.560153,148.000000,124.000000,63.715966,1058.231143,1120.657441,146.000000,162.000000,77.025827,1102.989323,1155.327861,0.494250,56.615658,0.120662,2.000000,-38.000000,-13.309861,0.363636,0.315789,0.047847,0.150860,0.107795,0.043065,0.000000,
ret112_od,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",369.000000,406.000000,192.971808,1324.533119,1167.161488,347.000000,440.000000,194.219755,1331.849652,1188.589275,0.926019,22.642475,0.058291,22.000000,-34.000000,-1.247947,135.000000,150.000000,74.089500,1330.887910,1176.363932,128.000000,135.000000,65.111976,1338.326601,1191.028981,0.827575,16.443777,0.042333,7.000000,15.000000,8.977524,0.369458,0.306818,0.062640,0.147410,0.112392,0.035018,0.000000,
ret112_od,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",369.000000,406.000000,192.971808,1324.533119,1167.161488,320.000000,401.000000,177.040498,1314.700664,1196.446196,0.868488,30.891282,0.087244,49.000000,5.000000,15.931310,135.000000,150.000000,74.089500,1330.887910,1176.363932,108.000000,105.000000,52.342079,1336.032183,1182.705008,0.665867,8.165341,0.023061,27.000000,45.000000,21.747421,0.369458,0.261845,0.107613,0.147410,0.087409,0.060000,0.000000,
ret112_os,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",393.000000,404.000000,201.266282,1106.366855,1070.187577,383.000000,443.000000,203.488722,1102.862914,1087.053595,0.936762,17.226149,0.042327,10.000000,-39.000000,-2.222440,146.000000,151.000000,72.708257,1115.322555,1073.270653,153.000000,146.000000,73.699660,1100.636603,1077.814287,0.866001,15.372762,0.037773,-7.000000,5.000000,-0.991403,0.373762,0.329571,0.044191,0.130504,0.131175,-0.000670,0.000000,
ret112_os,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",393.000000,404.000000,201.266282,1106.366855,1070.187577,341.000000,368.000000,168.119976,1117.107945,1075.428504,0.820800,11.951499,0.035545,52.000000,36.000000,33.146306,146.000000,151.000000,72.708257,1115.322555,1073.270653,123.000000,123.000000,58.199102,1110.663002,1081.100085,0.781019,9.111062,0.027097,23.000000,28.000000,14.509154,0.373762,0.334239,0.039523,0.130504,0.119838,0.010667,0.000000,
ret113_od,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",511.000000,503.000000,251.141691,1221.028444,1069.927569,433.000000,457.000000,223.878076,1217.845174,1066.736963,0.885588,4.507013,0.010066,78.000000,46.000000,27.263615,298.000000,263.000000,143.275275,1210.079485,1078.003380,272.000000,261.000000,134.998201,1210.310301,1089.261379,0.915396,11.260365,0.025148,26.000000,2.000000,8.277075,0.522863,0.571116,-0.048253,0.325465,0.363607,-0.038142,0.000000,
ret113_od,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",511.000000,503.000000,251.141691,1221.028444,1069.927569,432.000000,441.000000,218.713533,1218.495302,1076.550080,0.862620,7.090448,0.016209,79.000000,62.000000,32.428158,298.000000,263.000000,143.275275,1210.079485,1078.003380,220.000000,239.000000,113.888065,1212.696746,1076.909959,0.774397,2.836481,0.006484,78.000000,24.000000,29.387211,0.522863,0.541950,-0.019087,0.325465,0.271147,0.054318,0.000000,
ret113_os,main,unspecified,2382,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",491.000000,471.000000,243.664592,1319.944935,1274.326033,467.000000,455.000000,228.575476,1315.927555,1267.168468,0.936161,8.207928,0.017955,24.000000,16.000000,15.089116,295.000000,299.000000,151.003737,1312.795407,1243.373798,298.000000,306.000000,150.724174,1305.631862,1248.737649,0.953169,8.949150,0.019576,-3.000000,-7.000000,0.279564,0.634820,0.672527,-0.037708,0.384052,0.434817,-0.050765,0.000000,
ret113_os,main,unspecified,2382,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",491.000000,471.000000,243.664592,1319.944935,1274.326033,465.000000,459.000000,228.236828,1313.626298,1266.428965,0.934684,10.113795,0.022156,26.000000,12.000000,15.427764,295.000000,299.000000,151.003737,1312.795407,1243.373798,269.000000,269.000000,133.133202,1310.503421,1229.591294,0.874126,13.971779,0.030608,26.000000,30.000000,17.870536,0.634820,0.586057,0.048763,0.384052,0.340252,0.043800,0.000000,
ret114_od,main,unspecified,2383,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,613.000000,661.000000,313.150124,1221.568049,1153.691996,0.000000,,,,,,,,,,,126.000000,134.000000,65.048392,1167.300233,1126.706838,0.000000,,,,,,,0.202723,,,0.043149,,,
ret114_od,main,unspecified,2383,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",,,,,,540.000000,565.000000,273.585413,1207.210223,1155.301605,0.000000,,,,,,,,,,,119.000000,141.000000,63.395431,1174.739743,1118.253683,0.000000,,,,,,,0.249558,,,0.053695,,,
ret114_os,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",586.000000,637.000000,302.230309,1236.260027,1072.120876,449.000000,560.000000,246.269238,1238.094540,1084.945448,0.798051,12.955118,0.026303,137.000000,77.000000,55.961071,232.000000,241.000000,117.236098,1253.760393,1103.342736,203.000000,202.000000,97.544447,1252.273451,1112.539141,0.818163,9.315839,0.018914,29.000000,39.000000,19.691651,0.378336,0.360714,0.017622,0.150469,0.156886,-0.006417,0.000000,
ret114_os,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",586.000000,637.000000,302.230309,1236.260027,1072.120876,450.000000,522.000000,238.600838,1241.310821,1100.910457,0.767910,29.229274,0.061251,136.000000,115.000000,63.629472,232.000000,241.000000,117.236098,1253.760393,1103.342736,154.000000,169.000000,81.626359,1274.856105,1107.324384,0.652992,21.468177,0.044988,78.000000,72.000000,35.609738,0.378336,0.323755,0.054581,0.150469,0.117035,0.033434,0.000000,
ret116_od,main,unspecified,2382,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",421.000000,431.000000,209.586369,1282.222690,1110.392271,425.000000,488.000000,226.708055,1284.975258,1156.390451,0.872193,46.080465,0.101630,-4.000000,-57.000000,-17.121687,200.000000,200.000000,98.944120,1273.121960,1121.966055,187.000000,227.000000,100.009666,1267.030615,1156.997963,0.774132,35.557545,0.078421,13.000000,-27.000000,-1.065546,0.464037,0.465164,-0.001127,0.222871,0.194603,0.028268,0.000000,
ret116_od,main,unspecified,2382,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",421.000000,431.000000,209.586369,1282.222690,1110.392271,399.000000,447.000000,210.454059,1298.300602,1137.549912,0.896223,31.560050,0.074981,22.000000,-16.000000,-0.867690,200.000000,200.000000,98.944120,1273.121960,1121.966055,157.000000,187.000000,85.338221,1275.809520,1128.058001,0.847022,6.658436,0.015819,43.000000,13.000000,13.605899,0.464037,0.418345,0.045693,0.222871,0.164427,0.058444,0.000000,
ret116_os,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",444.000000,486.000000,229.952075,1073.255470,1078.217209,408.000000,496.000000,217.595862,1074.289906,1091.810760,0.933772,13.632854,0.031326,36.000000,-10.000000,12.356213,205.000000,246.000000,112.507382,1087.327139,1128.402882,199.000000,234.000000,103.832345,1121.594745,1170.728196,0.705334,54.458250,0.125136,6.000000,12.000000,8.675037,0.506173,0.471774,0.034399,0.239380,0.227701,0.011679,0.000000,
ret116_os,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",444.000000,486.000000,229.952075,1073.255470,1078.217209,411.000000,468.000000,213.885901,1074.914493,1081.868118,0.927692,4.010173,0.009375,33.000000,18.000000,16.066174,205.000000,246.000000,112.507382,1087.327139,1128.402882,194.000000,253.000000,108.635433,1136.467715,1140.129841,0.682179,50.520469,0.118101,11.000000,-7.000000,3.871949,0.506173,0.540598,-0.034425,0.239380,0.257976,-0.018596,0.000000,
ret119_od,main,unspecified,2382,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",461.000000,477.000000,231.887410,1158.405934,1164.399120,416.000000,492.000000,226.264643,1172.083110,1174.974483,0.938019,17.288824,0.038205,45.000000,-15.000000,5.622766,263.000000,259.000000,128.711912,1157.775679,1185.827364,210.000000,317.000000,132.514910,1077.419272,1242.823445,0.506058,98.517538,0.217704,53.000000,-58.000000,-3.802998,0.542977,0.644309,-0.101332,0.308094,0.343002,-0.034908,0.000000,
ret119_od,main,unspecified,2382,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",461.000000,477.000000,231.887410,1158.405934,1164.399120,444.000000,508.000000,231.918293,1156.655574,1179.839070,0.952480,15.538848,0.033501,17.000000,-31.000000,-0.030884,263.000000,259.000000,128.711912,1157.775679,1185.827364,198.000000,302.000000,122.418739,1091.026253,1225.658822,0.596810,77.730502,0.167582,65.000000,-43.000000,6.293173,0.542977,0.594488,-0.051511,0.308094,0.278629,0.029465,0.000000,
ret119_os,main,unspecified,2384,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",466.000000,504.000000,241.273352,1230.806180,1091.322171,446.000000,507.000000,234.683201,1230.364434,1093.117999,0.966424,1.849361,0.003940,20.000000,-3.000000,6.590151,235.000000,260.000000,121.332246,1239.014725,1108.896906,162.000000,290.000000,106.786945,1249.650188,1117.586713,0.804810,13.734112,0.029261,73.000000,-30.000000,14.545301,0.515873,0.571992,-0.056119,0.252891,0.207049,0.045843,0.000000,
ret119_os,main,unspecified,2384,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",466.000000,504.000000,241.273352,1230.806180,1091.322171,423.000000,498.000000,226.904538,1222.058326,1087.051846,0.936807,9.734507,0.021451,43.000000,6.000000,14.368814,235.000000,260.000000,121.332246,1239.014725,1108.896906,191.000000,290.000000,113.976071,1271.373159,1112.276788,0.797795,32.534472,0.071692,44.000000,-30.000000,7.356175,0.515873,0.582329,-0.066456,0.252891,0.252314,0.000577,0.000000,
